date Tue May 26 16:01:26.963 2026
base hex  timestamps absolute
internal events logged
Begin Triggerblock Tue May 26 16:01:27.76 2026
 0.000000 Start of measurement
 0.000000 CANFD   1 Tx        716                                   1 0 8  8 02 10 02 00 00 00 00 00        0    0     3000        0        0        0        0        0
 0.015348 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 10 78 AA AA AA AA        0    0     3000        0        0        0        0        0
 39.964696 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 40.037649 CANFD   1 Tx        716                                   1 0 8  8 10 08 2E F1 95 30 31 2E        0    0     3000        0        0        0        0        0
 40.037866 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 40.053169 CANFD   1 Tx        716                                   1 0 8  8 21 30 30 00 00 00 00 00        0    0     3000        0        0        0        0        0
 40.064805 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 40.137009 CANFD   1 Tx        716                                   1 0 8  8 10 16 2E F1 C1 A6 32 F7        0    0     3000        0        0        0        0        0
 40.137215 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 40.153421 CANFD   1 Tx        716                                   1 0 8  8 21 CD 4D F6 CD A6 04 EB        0    0     3000        0        0        0        0        0
 40.162771 CANFD   1 Tx        716                                   1 0 8  8 22 7E 3A 2E 85 0A 39 A6        0    0     3000        0        0        0        0        0
 40.172661 CANFD   1 Tx        716                                   1 0 8  8 23 32 F7 00 00 00 00 00        0    0     3000        0        0        0        0        0
 40.184447 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 40.256688 CANFD   1 Tx        716                                   1 0 8  8 10 0B 2E F1 93 30 31 2E        0    0     3000        0        0        0        0        0
 40.257033 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 40.277958 CANFD   1 Tx        716                                   1 0 8  8 21 30 30 2E 30 30 00 00        0    0     3000        0        0        0        0        0
 40.284519 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 40.357101 CANFD   1 Tx        716                                   1 0 8  8 10 0D 2E F1 91 30 31 2E        0    0     3000        0        0        0        0        0
 40.357390 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 40.378297 CANFD   1 Tx        716                                   1 0 8  8 21 30 30 30 31 2E 30 30        0    0     3000        0        0        0        0        0
 40.384445 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 40.456249 CANFD   1 Tx        716                                   1 0 8  8 10 11 2E F1 87 39 36 35        0    0     3000        0        0        0        0        0
 40.456560 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 40.478013 CANFD   1 Tx        716                                   1 0 8  8 21 34 30 44 59 30 30 30        0    0     3000        0        0        0        0        0
 40.484629 CANFD   1 Tx        716                                   1 0 8  8 22 36 35 34 30 00 00 00        0    0     3000        0        0        0        0        0
 40.494443 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 40.574250 CANFD   1 Tx        716                                   1 0 8  8 10 14 2E F1 8C 61 38 31        0    0     3000        0        0        0        0        0
 40.574489 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 40.588360 CANFD   1 Tx        716                                   1 0 8  8 21 31 32 33 34 35 37 39        0    0     3000        0        0        0        0        0
 40.593511 CANFD   1 Tx        716                                   1 0 8  8 22 31 32 33 34 35 37 39        0    0     3000        0        0        0        0        0
 40.604785 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 40.683475 CANFD   1 Tx        716                                   1 0 8  8 10 0A 2E F1 8B 00 00 00        0    0     3000        0        0        0        0        0
 40.683706 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 40.701739 CANFD   1 Tx        716                                   1 0 8  8 21 00 00 00 00 00 00 00        0    0     3000        0        0        0        0        0
 40.704489 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 40.785066 CANFD   1 Tx        716                                   1 0 8  8 10 0B 2E F1 A1 61 38 31        0    0     3000        0        0        0        0        0
 40.785285 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 40.801152 CANFD   1 Tx        716                                   1 0 8  8 21 32 61 38 31 32 00 00        0    0     3000        0        0        0        0        0
 40.804474 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 40.932088 CANFD   1 Tx        716                                   1 0 8  8 02 10 01 00 00 00 00 00        0    0     3000        0        0        0        0        0
 40.954796 CANFD   1 Rx        71E                                   1 0 8  8 06 50 01 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 41.076526 CANFD   1 Tx        716                                   1 0 8  8 02 10 01 00 00 00 00 00        0    0     3000        0        0        0        0        0
 41.094618 CANFD   1 Rx        71E                                   1 0 8  8 06 50 01 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 41.218038 CANFD   1 Tx        716                                   1 0 8  8 02 10 01 00 00 00 00 00        0    0     3000        0        0        0        0        0
 41.234791 CANFD   1 Rx        71E                                   1 0 8  8 06 50 01 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 41.361091 CANFD   1 Tx        716                                   1 0 8  8 02 10 01 00 00 00 00 00        0    0     3000        0        0        0        0        0
 41.374564 CANFD   1 Rx        71E                                   1 0 8  8 06 50 01 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 41.500350 CANFD   1 Tx        716                                   1 0 8  8 02 10 01 00 00 00 00 00        0    0     3000        0        0        0        0        0
 41.514535 CANFD   1 Rx        71E                                   1 0 8  8 06 50 01 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 41.641185 CANFD   1 Tx        716                                   1 0 8  8 02 10 01 00 00 00 00 00        0    0     3000        0        0        0        0        0
 41.654557 CANFD   1 Rx        71E                                   1 0 8  8 06 50 01 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 41.785658 CANFD   1 Tx        716                                   1 0 8  8 02 10 01 00 00 00 00 00        0    0     3000        0        0        0        0        0
 41.804543 CANFD   1 Rx        71E                                   1 0 8  8 06 50 01 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 41.929545 CANFD   1 Tx        716                                   1 0 8  8 02 10 01 00 00 00 00 00        0    0     3000        0        0        0        0        0
 41.944543 CANFD   1 Rx        71E                                   1 0 8  8 06 50 01 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 42.071786 CANFD   1 Tx        716                                   1 0 8  8 02 10 01 00 00 00 00 00        0    0     3000        0        0        0        0        0
 42.094754 CANFD   1 Rx        71E                                   1 0 8  8 06 50 01 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 42.218922 CANFD   1 Tx        716                                   1 0 8  8 02 10 01 00 00 00 00 00        0    0     3000        0        0        0        0        0
 42.234557 CANFD   1 Rx        71E                                   1 0 8  8 06 50 01 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 42.313036 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 42.324543 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 42.453542 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 42.464579 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 42.592776 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 42.604534 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 42.737677 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 42.744446 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 42.877316 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 42.884501 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 43.017053 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 43.024511 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 43.147947 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 43.154519 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 43.285089 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 43.294464 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 43.425146 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 43.434486 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 43.565607 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 43.574559 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 44.345021 CANFD   1 Tx        716                                   1 0 8  8 10 0B 2E F1 97 4D 4B 42        0    0     3000        0        0        0        0        0
 44.345256 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 44.360038 CANFD   1 Tx        716                                   1 0 8  8 21 44 4D 4B 42 44 00 00        0    0     3000        0        0        0        0        0
 44.364520 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 44.443256 CANFD   1 Tx        716                                   1 0 8  8 10 08 2E F1 95 30 31 2E        0    0     3000        0        0        0        0        0
 44.443458 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 44.458932 CANFD   1 Tx        716                                   1 0 8  8 21 30 30 00 00 00 00 00        0    0     3000        0        0        0        0        0
 44.464578 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 44.541945 CANFD   1 Tx        716                                   1 0 8  8 10 16 2E F1 C1 A6 32 F7        0    0     3000        0        0        0        0        0
 44.542231 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 44.558078 CANFD   1 Tx        716                                   1 0 8  8 21 CD 4D F6 CD A6 04 EB        0    0     3000        0        0        0        0        0
 44.563781 CANFD   1 Tx        716                                   1 0 8  8 22 7E 3A 2E 85 0A 39 A6        0    0     3000        0        0        0        0        0
 44.572493 CANFD   1 Tx        716                                   1 0 8  8 23 32 F7 00 00 00 00 00        0    0     3000        0        0        0        0        0
 44.584526 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 44.655914 CANFD   1 Tx        716                                   1 0 8  8 10 0B 2E F1 93 30 31 2E        0    0     3000        0        0        0        0        0
 44.655950 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 44.677376 CANFD   1 Tx        716                                   1 0 8  8 21 30 30 2E 30 30 00 00        0    0     3000        0        0        0        0        0
 44.684510 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 44.755745 CANFD   1 Tx        716                                   1 0 8  8 10 0D 2E F1 91 30 31 2E        0    0     3000        0        0        0        0        0
 44.756108 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 44.773103 CANFD   1 Tx        716                                   1 0 8  8 21 30 30 30 31 2E 30 30        0    0     3000        0        0        0        0        0
 44.784633 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 44.855328 CANFD   1 Tx        716                                   1 0 8  8 10 11 2E F1 87 39 36 35        0    0     3000        0        0        0        0        0
 44.855372 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 44.872478 CANFD   1 Tx        716                                   1 0 8  8 21 34 30 44 59 30 30 30        0    0     3000        0        0        0        0        0
 44.884913 CANFD   1 Tx        716                                   1 0 8  8 22 36 35 34 30 00 00 00        0    0     3000        0        0        0        0        0
 44.894431 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 44.972875 CANFD   1 Tx        716                                   1 0 8  8 10 14 2E F1 8C 61 38 31        0    0     3000        0        0        0        0        0
 44.973112 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 44.997283 CANFD   1 Tx        716                                   1 0 8  8 21 31 32 33 34 35 37 39        0    0     3000        0        0        0        0        0
 45.004899 CANFD   1 Tx        716                                   1 0 8  8 22 31 32 33 34 35 37 39        0    0     3000        0        0        0        0        0
 45.014555 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 45.093561 CANFD   1 Tx        716                                   1 0 8  8 10 0A 2E F1 8B 00 00 00        0    0     3000        0        0        0        0        0
 45.093815 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 45.109542 CANFD   1 Tx        716                                   1 0 8  8 21 00 00 00 00 00 00 00        0    0     3000        0        0        0        0        0
 45.114523 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 45.192497 CANFD   1 Tx        716                                   1 0 8  8 10 0B 2E F1 A1 61 38 31        0    0     3000        0        0        0        0        0
 45.192768 CANFD   1 Rx        71E                                   1 0 8  8 30 00 05 AA AA AA AA AA        0    0     3000        0        0        0        0        0
 45.209984 CANFD   1 Tx        716                                   1 0 8  8 21 32 61 38 31 32 00 00        0    0     3000        0        0        0        0        0
 45.214526 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 2E 33 AA AA AA AA        0    0     3000        0        0        0        0        0
 45.344337 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 45.364580 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 45.492573 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 45.514569 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 45.634473 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 45.654632 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 45.779779 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 45.794498 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 45.921773 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 45.934528 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 46.064087 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 46.084618 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 46.209728 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 46.224606 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 46.351933 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 46.374554 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 46.497746 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 46.514602 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 46.639101 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 46.654571 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 46.781575 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 46.794536 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 46.923311 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 46.944673 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 47.073468 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 47.094613 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 47.218342 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 47.234659 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 47.360687 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 47.374576 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 47.501085 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 47.514563 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 47.643882 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 47.664663 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 47.790002 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 47.804622 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 47.932708 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 47.954646 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 48.078388 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 48.094911 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 48.218428 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 48.234670 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 48.362736 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 48.384793 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 48.509333 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 48.524975 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 48.650570 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 48.664619 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 48.796907 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 48.814627 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 48.944153 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 48.964889 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 49.090800 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 49.104651 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 49.236453 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 49.254573 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 49.386607 CANFD   1 Tx        716                                   1 0 8  8 02 10 03 00 00 00 00 00        0    0     3000        0        0        0        0        0
 49.404653 CANFD   1 Rx        71E                                   1 0 8  8 06 50 03 00 32 01 F4 AA        0    0     3000        0        0        0        0        0
 49.482988 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 49.505051 CANFD   1 Rx        71E                                   1 0 8  8 10 0A 67 11 1C C6 B2 7E        0    0     3000        0        0        0        0        0
 49.518082 CANFD   1 Tx        716                                   1 0 8  8 30 08 0A 00 00 00 00 00        0    0     3000        0        0        0        0        0
 49.519623 CANFD   1 Rx        71E                                   1 0 8  8 21 3E 1A 4B 09 AA AA AA        0    0     3000        0        0        0        0        0
 67.164813 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 67.174877 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 67.303736 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 67.314792 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 67.446579 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 67.454799 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 67.588138 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 67.594800 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 67.718815 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 67.724887 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 67.850316 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 67.854768 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 67.984641 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 67.994792 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 68.125744 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 68.134839 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 68.267577 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 68.274846 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 68.408863 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 68.414836 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 68.533236 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 68.544940 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 68.673679 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 68.684907 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 68.813856 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 68.824864 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 68.953454 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 68.964800 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 69.093363 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 69.104811 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 69.236440 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 69.244807 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 69.376074 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 69.384828 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 69.515914 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
 69.524820 CANFD   1 Rx        71E                                   1 0 8  8 03 7F 27 7F AA AA AA AA        0    0     3000        0        0        0        0        0
 69.655499 CANFD   1 Tx        716                                   1 0 8  8 02 27 11 00 00 00 00 00        0    0     3000        0        0        0        0        0
